,Vertices,Edges,Mean degree,Size of weakly connected component,Power Law Alpha,Local clustering coefficient,Global clustering coefficient,Homophily by degree,Region,Sociability,Date
45,633.0,6865.0,10.845181674565561,0.9921011058451816,6.928115871747566,0.05318064030761515,0.053109357923314233,-0.022256321685918026,0.1,0.5,0.2
46,633.0,6865.0,10.845181674565561,0.985781990521327,6.395288950801424,0.05049905490756535,0.05065200619381288,0.01099989217862877,0.1,0.5,0.30000000000000004
47,633.0,6865.0,10.845181674565561,0.990521327014218,6.173642314843778,0.05419194017449107,0.05322064078033361,0.018353679129542496,0.1,0.5,0.4
48,633.0,6865.0,10.845181674565561,0.9826224328593997,6.947361837567085,0.053742920462940165,0.05341506338186696,-0.007626674983474773,0.1,0.5,0.5
49,633.0,6865.0,10.845181674565561,0.9842022116903634,6.036971326384524,0.05215755965423834,0.05358836066272947,0.00444110443057469,0.1,0.5,0.6
50,633.0,6865.0,10.845181674565561,0.9842022116903634,9.195454089869042,0.05469777437028166,0.05398743702742308,0.015450803030883751,0.1,0.5,0.7000000000000001
51,633.0,6865.0,10.845181674565561,0.9921011058451816,6.130335103351941,0.05471196788964893,0.05502546522341276,0.011373940768723802,0.1,0.5,0.8
52,633.0,6865.0,10.845181674565561,0.9921011058451816,4.637234868190569,0.052080266346567615,0.05296414960152335,0.005374633938646254,0.1,0.5,0.9
53,633.0,6865.0,10.845181674565561,0.9921011058451816,5.807314658329719,0.05530022483798439,0.05569126787461294,-0.009482323712646583,0.1,0.5,1.0
54,633.0,6865.0,10.845181674565561,0.9794628751974723,6.249265326822831,0.05535782913095059,0.053491045350674976,0.028218966243727592,0.1,0.5,2.0
55,633.0,6865.0,10.845181674565561,0.995260663507109,6.464451277366322,0.05299244427009602,0.052289130411300136,-0.004265338486329671,0.1,0.6,0.1
56,633.0,6865.0,10.845181674565561,0.9873617693522907,7.2969116605902515,0.051149484713749006,0.05334085253398397,0.011125665180999455,0.1,0.6,0.2
57,633.0,6865.0,10.845181674565561,0.9921011058451816,6.046823995526864,0.05267918354178789,0.05193188018548032,-0.00029805120861617877,0.1,0.6,0.30000000000000004
58,633.0,6865.0,10.845181674565561,0.990521327014218,7.588481792780202,0.05406478247062559,0.0526634215179324,0.0033047952176601877,0.1,0.6,0.4
59,633.0,6865.0,10.845181674565561,0.9842022116903634,4.073025657408651,0.052628932504232104,0.05475970834773165,-0.018483744482674567,0.1,0.6,0.5
60,633.0,6865.0,10.845181674565561,0.9968404423380727,4.9792116136611355,0.052367728816614376,0.05243162430736343,0.0070831889099523225,0.1,0.6,0.6
61,633.0,6865.0,10.845181674565561,0.990521327014218,5.864527093639997,0.05594475580464371,0.05726740996786687,-0.0032222091379374767,0.1,0.6,0.7000000000000001
62,633.0,6865.0,10.845181674565561,0.9873617693522907,7.546286938106992,0.04884601009157167,0.04836650403786088,0.014912305466213631,0.1,0.6,0.8
63,633.0,6865.0,10.845181674565561,0.9921011058451816,5.94168058037041,0.04931224088770197,0.050972917889624166,-0.0031473019182490765,0.1,0.6,0.9
64,633.0,6865.0,10.845181674565561,0.9889415481832543,5.943799462751072,0.05001638467773926,0.051486855710070896,0.008297905766596218,0.1,0.6,1.0
65,633.0,6865.0,10.845181674565561,0.9936808846761453,5.906826731273049,0.05416587672439751,0.056171346692737385,0.0014825156702154723,0.1,0.6,2.0
66,633.0,6865.0,10.845181674565561,0.9936808846761453,6.010300567379333,0.050495822371274104,0.05107532112674893,-0.0032514961094217286,0.1,0.7000000000000001,0.1
67,633.0,6865.0,10.845181674565561,0.9936808846761453,5.345443215611974,0.05130760368663594,0.05133787923618858,0.007686794294494841,0.1,0.7000000000000001,0.2
68,633.0,6865.0,10.845181674565561,0.9968404423380727,4.580811088825778,0.04883940762524945,0.04974164583867909,-0.0040993915284903235,0.1,0.7000000000000001,0.30000000000000004
69,633.0,6865.0,10.845181674565561,0.9984202211690363,4.5080627148758685,0.048847851711466016,0.048987327227158234,-0.0055263371050943075,0.1,0.7000000000000001,0.4
70,633.0,6865.0,10.845181674565561,0.995260663507109,10.106457624908687,0.04892537556582147,0.049610076945781845,-0.02299608538447715,0.1,0.7000000000000001,0.5
71,633.0,6865.0,10.845181674565561,0.995260663507109,3.8369659009061716,0.050233024940590176,0.05086438493254616,0.0068306443925203325,0.1,0.7000000000000001,0.6
72,633.0,6865.0,10.845181674565561,0.9984202211690363,4.534066070479445,0.05013144399778372,0.048122589643240524,0.00407792182214499,0.1,0.7000000000000001,0.7000000000000001
73,633.0,6865.0,10.845181674565561,0.9936808846761453,7.131136129477307,0.04943969500924215,0.050136434816321095,-0.003592749078883309,0.1,0.7000000000000001,0.8
74,633.0,6865.0,10.845181674565561,0.9968404423380727,4.752639441000742,0.05107561434464063,0.05045818346157904,0.0054483763961791,0.1,0.7000000000000001,0.9
75,633.0,6865.0,10.845181674565561,0.9936808846761453,5.354576106353172,0.04825816983937265,0.05037307833125873,-0.00510953496393682,0.1,0.7000000000000001,1.0
76,633.0,6865.0,10.845181674565561,0.9968404423380727,6.483444506603671,0.05085538703230949,0.04970850451822989,-0.00427889409350506,0.1,0.7000000000000001,2.0
77,633.0,6865.0,10.845181674565561,0.995260663507109,4.230880554378373,0.048346610728764026,0.04873467825619655,0.014750715186733978,0.1,0.8,0.1
78,633.0,6865.0,10.845181674565561,0.9936808846761453,11.118094002962128,0.04926709859846117,0.04998437130479827,0.002974711279388549,0.1,0.8,0.2
79,633.0,6865.0,10.845181674565561,0.9968404423380727,8.52735763457115,0.05081346496308719,0.0521957791666638,-0.006933908722169153,0.1,0.8,0.30000000000000004
80,633.0,6865.0,10.845181674565561,0.9936808846761453,6.496051081187595,0.05057158128868735,0.04887335599200486,0.006922513920213674,0.1,0.8,0.4
81,633.0,6865.0,10.845181674565561,0.9984202211690363,7.07221529928117,0.04720911192448469,0.04592584158642307,0.010794443193199506,0.1,0.8,0.5
82,633.0,6865.0,10.845181674565561,0.9968404423380727,6.867687056744692,0.04923800410754294,0.04889571677205251,0.006522425886438782,0.1,0.8,0.6
83,633.0,6865.0,10.845181674565561,0.995260663507109,5.6198674714301955,0.05049478938611087,0.05136250902631843,-0.0012383637994669485,0.1,0.8,0.7000000000000001
84,633.0,6865.0,10.845181674565561,0.9968404423380727,6.307748029841029,0.04793360334327798,0.050544227315644966,0.0010315626806020144,0.1,0.8,0.8
85,633.0,6865.0,10.845181674565561,0.9984202211690363,4.926875199618364,0.04615957755057389,0.04699909877292909,0.00880410089931382,0.1,0.8,0.9
86,633.0,6865.0,10.845181674565561,0.9984202211690363,7.695547639770278,0.046980064751016924,0.04726925155732072,-0.014334613925023129,0.1,0.8,1.0
87,633.0,6865.0,10.845181674565561,0.995260663507109,5.110512745281229,0.048498315785760894,0.04992719817272723,0.010786358520258905,0.1,0.8,2.0
88,633.0,6865.0,10.845181674565561,0.9968404423380727,5.105445964319022,0.04679761095464698,0.0477070437482143,-0.0054117405665432446,0.1,0.9,0.1
89,633.0,6865.0,10.845181674565561,1.0,5.436655158228634,0.04606765264013976,0.04624202668516226,-0.012566117846139493,0.1,0.9,0.2
90,633.0,6865.0,10.845181674565561,1.0,6.607759477234659,0.04498866992956319,0.04651903845943612,-0.0015114883943493397,0.1,0.9,0.30000000000000004
91,633.0,6865.0,10.845181674565561,0.9984202211690363,4.547893740458706,0.04935272211384997,0.04927592738414466,-0.0012855338594626622,0.1,0.9,0.4
92,633.0,6865.0,10.845181674565561,0.9984202211690363,4.108842471861484,0.04828143386550047,0.047715532779603484,-0.0022150654045830147,0.1,0.9,0.5
93,633.0,6865.0,10.845181674565561,0.9968404423380727,5.297378162886083,0.045867047342566324,0.04609603017845806,0.011555702792095977,0.1,0.9,0.6
94,633.0,6865.0,10.845181674565561,0.9968404423380727,11.951868674251466,0.04672228700575839,0.04730013416216656,0.008546070156603221,0.1,0.9,0.7000000000000001
95,633.0,6865.0,10.845181674565561,0.995260663507109,5.929465990286539,0.047492114801256806,0.04714028463788837,0.016071596573710056,0.1,0.9,0.8
96,633.0,6865.0,10.845181674565561,0.9968404423380727,7.9847367579913096,0.04788943069973375,0.048970822465670416,0.005336194403193362,0.1,0.9,0.9
97,633.0,6865.0,10.845181674565561,0.9936808846761453,9.241437811360063,0.04388626657675882,0.04553452061711212,-0.026169321806317706,0.1,0.9,1.0
98,633.0,6865.0,10.845181674565561,0.9984202211690363,5.574782537477535,0.045864480347238966,0.04656064408522734,0.0012668019080592553,0.1,0.9,2.0
99,633.0,6865.0,10.845181674565561,0.9984202211690363,7.7330641112127285,0.044845057290772136,0.04440551533865356,-0.0075355057735236805,0.1,1.0,0.1
100,633.0,6865.0,10.845181674565561,0.995260663507109,4.764458269364937,0.04384505056251173,0.04377627243322807,-0.005203313518975439,0.1,1.0,0.2
101,633.0,6865.0,10.845181674565561,0.995260663507109,6.285551555955232,0.04602028694142374,0.04616410140374129,-0.0019354577789652547,0.1,1.0,0.30000000000000004
102,633.0,6865.0,10.845181674565561,0.9984202211690363,6.011235325031157,0.04314477468839885,0.04346935310415846,0.017552928225188478,0.1,1.0,0.4
103,633.0,6865.0,10.845181674565561,0.9984202211690363,5.362873410232354,0.04558069179205982,0.04587223388068003,0.016219454602976968,0.1,1.0,0.5
104,633.0,6865.0,10.845181674565561,0.9968404423380727,10.345143960128153,0.04325962496104801,0.04396069456998023,0.009752311200297263,0.1,1.0,0.6
105,633.0,6865.0,10.845181674565561,0.995260663507109,5.049369676646932,0.04558319142302065,0.04551989076567686,0.0064441131110831605,0.1,1.0,0.7000000000000001
106,633.0,6865.0,10.845181674565561,0.9984202211690363,5.044546198406694,0.04402789352419236,0.04460167460620273,-0.007760290440047459,0.1,1.0,0.8
107,633.0,6865.0,10.845181674565561,1.0,14.921849840816007,0.04452219416471447,0.044822519372982275,-0.007006603038411659,0.1,1.0,0.9
108,633.0,6865.0,10.845181674565561,0.9984202211690363,5.2530064257374365,0.04390216930534309,0.045069197410264335,0.00029293009888104805,0.1,1.0,1.0
109,633.0,6865.0,10.845181674565561,0.9968404423380727,9.884396059262503,0.04562901574260924,0.04670484085342037,-0.013615301888047852,0.1,1.0,2.0
110,633.0,6865.0,10.845181674565561,0.9984202211690363,12.826444720976381,0.033468581012896084,0.03336099327321239,-0.0004750223531442879,0.1,rand,0.1
111,633.0,6865.0,10.845181674565561,0.9984202211690363,11.55929630405789,0.0322966756901579,0.03237321684931019,0.0011433483517903104,0.1,rand,0.2
112,633.0,6865.0,10.845181674565561,0.9984202211690363,10.462071129251655,0.034729258914814765,0.03475486922229934,0.008226183585806889,0.1,rand,0.30000000000000004
113,633.0,6865.0,10.845181674565561,0.9984202211690363,10.169736906341601,0.03342647499459964,0.03335916344710401,0.0058474470817024135,0.1,rand,0.4
114,633.0,6865.0,10.845181674565561,0.9984202211690363,14.780271419694143,0.03328034210581122,0.03359883758194065,-0.011926499199142886,0.1,rand,0.5
115,633.0,6865.0,10.845181674565561,0.9984202211690363,13.80279843090978,0.03451104144800406,0.034657665653048515,-0.012536604261742247,0.1,rand,0.6
116,633.0,6865.0,10.845181674565561,0.9984202211690363,9.922773106272876,0.03377854192439142,0.03356124529024649,0.020195921113805904,0.1,rand,0.7000000000000001
117,633.0,6865.0,10.845181674565561,0.9984202211690363,16.288967554465426,0.033737169779572605,0.03362152653498002,0.01522207215967552,0.1,rand,0.8
118,633.0,6865.0,10.845181674565561,0.9984202211690363,16.16805089791964,0.035715273934698394,0.035850163456644796,0.006548156747133282,0.1,rand,0.9
119,633.0,6865.0,10.845181674565561,0.9984202211690363,15.20100227990695,0.03326103677423378,0.03339113907870131,0.004009383855505468,0.1,rand,1.0
120,633.0,6865.0,10.845181674565561,0.9984202211690363,13.603386772629442,0.03382464227941432,0.033675048164672254,0.025701865692356288,0.1,rand,2.0
121,633.0,6865.0,10.845181674565561,0.8957345971563981,5.421074261971425,0.06266886220843791,0.06454252006843031,0.010931974050316066,0.2,0.1,0.1
122,633.0,6865.0,10.845181674565561,0.8783570300157978,6.1318412779813025,0.06705051435590358,0.06936425680931894,-0.013280640636048802,0.2,0.1,0.2
123,633.0,6865.0,10.845181674565561,0.8988941548183255,5.9818946955446535,0.06066631650033766,0.062272761460668014,-0.011738264735532952,0.2,0.1,0.30000000000000004
124,633.0,6865.0,10.845181674565561,0.9241706161137441,4.175025440722683,0.06564146671295265,0.06878341467882168,-0.013324538618721639,0.2,0.1,0.4
125,633.0,6865.0,10.845181674565561,0.9036334913112164,5.764191941149624,0.06299125428982619,0.06324783097107145,0.006116153047307152,0.2,0.1,0.5
126,633.0,6865.0,10.845181674565561,0.8815165876777251,7.545804143711751,0.06391141658728614,0.06814874459335608,-0.013181993886921648,0.2,0.1,0.6
127,633.0,6865.0,10.845181674565561,0.8846761453396524,5.93421688205512,0.06691748284859933,0.06792458388476119,-0.0066355092746252405,0.2,0.1,0.7000000000000001
128,633.0,6865.0,10.845181674565561,0.8894154818325435,7.109275973473472,0.0607786462646457,0.06265869437404249,0.025326017254685217,0.2,0.1,0.8
129,633.0,6865.0,10.845181674565561,0.8941548183254344,5.103513066340573,0.062431767489722685,0.06488352929654966,0.015297153343228377,0.2,0.1,0.9
130,633.0,6865.0,10.845181674565561,0.8894154818325435,8.511845682101425,0.06404093251482283,0.06528220703413937,0.0054428633140282635,0.2,0.1,1.0
131,633.0,6865.0,10.845181674565561,0.9083728278041074,8.856317926354322,0.06453775175693084,0.0650256131126579,0.005396929746691401,0.2,0.1,2.0
132,633.0,6865.0,10.845181674565561,0.9241706161137441,4.212360130772257,0.06118429480336479,0.06415630679970395,-0.008011850854099363,0.2,0.2,0.1
133,633.0,6865.0,10.845181674565561,0.9478672985781991,7.554717944306972,0.05761224321878171,0.06061877423738094,-0.024663924496090003,0.2,0.2,0.2
134,633.0,6865.0,10.845181674565561,0.9462875197472354,3.828302485382639,0.057983001229744584,0.05876779463641436,-0.044313219303470514,0.2,0.2,0.30000000000000004
135,633.0,6865.0,10.845181674565561,0.933649289099526,4.4324977641801935,0.06064759020082548,0.06382905135163071,0.003736656153872395,0.2,0.2,0.4
136,633.0,6865.0,10.845181674565561,0.9383886255924171,4.523672904140891,0.06273210668467252,0.06592545923496375,-0.0057552598207377325,0.2,0.2,0.5
137,633.0,6865.0,10.845181674565561,0.9415481832543444,6.130039952579088,0.055597592050651505,0.05624910017057688,-0.019176145507009308,0.2,0.2,0.6
138,633.0,6865.0,10.845181674565561,0.9320695102685624,5.254744781152718,0.06053220457792995,0.06213271654975418,0.0036613356808405623,0.2,0.2,0.7000000000000001
139,633.0,6865.0,10.845181674565561,0.9510268562401264,5.159723024043099,0.0609980340308726,0.062492087670189614,-0.008119808594087247,0.2,0.2,0.8
140,633.0,6865.0,10.845181674565561,0.943127962085308,3.074502321779539,0.06193594244728283,0.06183556863290042,0.011247897336315555,0.2,0.2,0.9
141,633.0,6865.0,10.845181674565561,0.9462875197472354,3.880270422177405,0.06437929078161841,0.06580130382580243,-0.0036344917308662452,0.2,0.2,1.0
142,633.0,6865.0,10.845181674565561,0.9462875197472354,5.819700141775468,0.06037846795317261,0.05995219405322576,0.013361802027586536,0.2,0.2,2.0
143,633.0,6865.0,10.845181674565561,0.9589257503949447,5.967504852323091,0.06006037378963748,0.06280806497858304,0.022068810149539046,0.2,0.30000000000000004,0.1
144,633.0,6865.0,10.845181674565561,0.9699842022116903,5.800041946559869,0.05775723406474564,0.05824751183830931,-0.002487737546692821,0.2,0.30000000000000004,0.2
145,633.0,6865.0,10.845181674565561,0.9541864139020537,4.58510653623698,0.058710611507865496,0.060833582013979134,-0.002286450688347981,0.2,0.30000000000000004,0.30000000000000004
146,633.0,6865.0,10.845181674565561,0.95260663507109,7.042699566438942,0.05938696271863959,0.05977875174026074,0.012815847500435571,0.2,0.30000000000000004,0.4
147,633.0,6865.0,10.845181674565561,0.95260663507109,4.904507179162199,0.06129051390858455,0.06314891858897516,-0.005205125253546267,0.2,0.30000000000000004,0.5
148,633.0,6865.0,10.845181674565561,0.9636650868878357,5.004649319840621,0.05923579424219545,0.06109203386796876,0.015789161190144018,0.2,0.30000000000000004,0.6
149,633.0,6865.0,10.845181674565561,0.9636650868878357,8.559254363378155,0.058469879649770996,0.05978835942113136,0.013190942138901035,0.2,0.30000000000000004,0.7000000000000001
150,633.0,6865.0,10.845181674565561,0.9715639810426541,4.336490360945085,0.059777897715192256,0.06006821112675375,0.007818650506453178,0.2,0.30000000000000004,0.8
151,633.0,6865.0,10.845181674565561,0.9605055292259084,5.929284317950293,0.05806904126272979,0.056949719397647876,-0.009929573692879423,0.2,0.30000000000000004,0.9
152,633.0,6865.0,10.845181674565561,0.9699842022116903,9.112787743595561,0.057254008391919305,0.05840533994764643,-0.0179209178317868,0.2,0.30000000000000004,1.0
153,633.0,6865.0,10.845181674565561,0.9747235387045814,7.27090828500562,0.056230765799919716,0.05675008701365408,0.005628207929525259,0.2,0.30000000000000004,2.0
154,633.0,6865.0,10.845181674565561,0.9778830963665087,4.435481263840462,0.056647826374936525,0.05428397554543465,-0.0026601629963969916,0.2,0.4,0.1
155,633.0,6865.0,10.845181674565561,0.976303317535545,6.734116476634707,0.05560066308061842,0.05601419426703278,0.007484080693065903,0.2,0.4,0.2
156,633.0,6865.0,10.845181674565561,0.9826224328593997,6.314630556959791,0.05572652231393941,0.05738204676318188,0.011858601834794712,0.2,0.4,0.30000000000000004
157,633.0,6865.0,10.845181674565561,0.990521327014218,5.65409116295739,0.05643711491687492,0.05877068434760251,-0.001824941180432783,0.2,0.4,0.4
158,633.0,6865.0,10.845181674565561,0.9794628751974723,5.736321938735184,0.055740204128530355,0.054862452599926885,0.0012182808843492702,0.2,0.4,0.5
159,633.0,6865.0,10.845181674565561,0.976303317535545,4.18867193720426,0.05875283969314852,0.060978164609898064,-0.00048567360567365494,0.2,0.4,0.6
160,633.0,6865.0,10.845181674565561,0.9842022116903634,4.799213665361276,0.05864584141623527,0.06068699264836153,-0.013663121498431545,0.2,0.4,0.7000000000000001
161,633.0,6865.0,10.845181674565561,0.976303317535545,5.070495846222174,0.05755591320273045,0.05831057889180026,0.014870065706760098,0.2,0.4,0.8
162,633.0,6865.0,10.845181674565561,0.9826224328593997,5.525784302869624,0.05812550613978548,0.059673219733435805,-0.005869222332171615,0.2,0.4,0.9
163,633.0,6865.0,10.845181674565561,0.990521327014218,3.587667117853173,0.06004770913876779,0.05936271148577427,0.005726687165160531,0.2,0.4,1.0
164,633.0,6865.0,10.845181674565561,0.9778830963665087,6.690034927942193,0.05629397967161845,0.05955999183709569,-0.022094283945240042,0.2,0.4,2.0
165,633.0,6865.0,10.845181674565561,0.990521327014218,5.2743281618522175,0.05630026809651475,0.05688728328637076,-0.00947760960591662,0.2,0.5,0.1
166,633.0,6865.0,10.845181674565561,0.9794628751974723,5.9604600273018065,0.05471744040576724,0.05657631022730171,0.016213704281163047,0.2,0.5,0.2
167,633.0,6865.0,10.845181674565561,0.990521327014218,5.467512861789574,0.05398597281738057,0.05597486542457062,-0.003835566224669453,0.2,0.5,0.30000000000000004
168,633.0,6865.0,10.845181674565561,0.9794628751974723,4.251607910037194,0.05329450184943491,0.05307852337071086,-0.027212473221251116,0.2,0.5,0.4
169,633.0,6865.0,10.845181674565561,0.990521327014218,6.194462906157805,0.054641346598400656,0.056027210177693715,-0.0088671977111332,0.2,0.5,0.5
170,633.0,6865.0,10.845181674565561,0.9873617693522907,5.157168468549887,0.05394494797287097,0.054060485976147925,0.0006682690568950026,0.2,0.5,0.6
171,633.0,6865.0,10.845181674565561,0.990521327014218,12.536370199359054,0.053700162675875455,0.05563851298392953,-0.009746781312005515,0.2,0.5,0.7000000000000001
172,633.0,6865.0,10.845181674565561,0.9873617693522907,6.240756500699897,0.054741729146210644,0.05600040933560503,-0.004145643246698278,0.2,0.5,0.8
173,633.0,6865.0,10.845181674565561,0.9873617693522907,4.536794208993671,0.053215971216298306,0.05452832259203901,-0.0140588067080337,0.2,0.5,0.9
174,633.0,6865.0,10.845181674565561,0.985781990521327,3.909745804051053,0.05574661353675798,0.05784428997583791,0.0057192899359912635,0.2,0.5,1.0
175,633.0,6865.0,10.845181674565561,0.9794628751974723,5.985807949408269,0.05938060452298675,0.06101404628763,-0.02148722507491503,0.2,0.5,2.0
176,633.0,6865.0,10.845181674565561,0.995260663507109,6.323112716910011,0.05225786323403665,0.051334054146630066,0.004481940232438241,0.2,0.6,0.1
177,633.0,6865.0,10.845181674565561,0.9984202211690363,8.336799915912543,0.051592446780923645,0.05318668737093184,-0.008246881788908204,0.2,0.6,0.2
178,633.0,6865.0,10.845181674565561,0.9984202211690363,5.899461676277911,0.051795592186944434,0.051933071029342276,-0.0005468664892223452,0.2,0.6,0.30000000000000004
