,Vertices,Edges,Diameter,Radius,Density,Average path lenght,Reciprocity,Eccentricity,Clustering coefficient,Edge betweenness,target1,target2,target3
14,633.0,6865.0,9.0,0.0,0.01716009758633791,3.331180277836245,0.01660597232337946,5.968404423380727,0.05743333726149791,185.1511020196271,0.1, 0.2, 0.4
15,633.0,6865.0,8.0,0.0,0.01716009758633791,3.332291865927012,0.01310997815003642,5.930489731437599,0.05965705170809518,183.3005154788262,0.1, 0.2, 0.5
16,633.0,6865.0,8.0,0.0,0.01716009758633791,3.36131183546615,0.02010196649672251,5.484992101105846,0.05858751873157055,184.4594379101752,0.1, 0.2, 0.6
17,633.0,6865.0,9.0,0.0,0.01716009758633791,3.308569023126102,0.01777130371449381,5.76303317535545,0.05700445881293598,184.0974735797358,0.1, 0.2, 0.7
18,633.0,6865.0,8.0,0.0,0.01716009758633791,3.359291885661108,0.01660597232337946,5.447077409162717,0.05559927857025742,185.892670622315,0.1, 0.2, 0.8
19,633.0,6865.0,8.0,0.0,0.01716009758633791,3.368584892036307,0.01718863801893664,6.061611374407583,0.06313123417028861,184.0958021070848,0.1, 0.2, 0.9
20,633.0,6865.0,8.0,0.0,0.01716009758633791,3.328739218543709,0.02126729788783685,5.390205371248025,0.05823562404850298,185.0362278926556,0.1, 0.2, 1.0
21,633.0,6865.0,8.0,0.0,0.01716009758633791,3.305154650077596,0.0180626365622724,5.225908372827804,0.05960423045695516,183.0732607219649,0.1, 0.2, 2.0
22,633.0,6865.0,8.0,0.0,0.01716009758633791,3.274858804523425,0.0180626365622724,5.758293838862559,0.05834893874224902,185.2587244848331,0.1, 0.3, 0.1
23,633.0,6865.0,8.0,0.0,0.01716009758633791,3.271555239009486,0.02039329934450109,5.92259083728278,0.05769388817357477,185.4229275712885,0.1, 0.3, 0.2
24,633.0,6865.0,8.0,0.0,0.01716009758633791,3.344476603829722,0.01456664238892935,6.061611374407583,0.05575936654438007,187.4076351421903,0.1, 0.3, 0.3
25,633.0,6865.0,8.0,0.0,0.01716009758633791,3.294091648078409,0.02155863073561544,5.958925750394945,0.05871366056097706,186.4066845879858,0.1, 0.3, 0.4
26,633.0,6865.0,8.0,0.0,0.01716009758633791,3.25273330679721,0.0180626365622724,5.421800947867299,0.06192136273967455,184.0753700904881,0.1, 0.3, 0.5
27,633.0,6865.0,8.0,0.0,0.01716009758633791,3.317881001435974,0.01922796795338674,5.677725118483412,0.06107108308268093,186.5011917873671,0.1, 0.3, 0.6
28,633.0,6865.0,8.0,0.0,0.01716009758633791,3.33694611535613,0.01689730517115805,5.570300157977883,0.05753277885702845,189.1033717165836,0.1, 0.3, 0.7
29,633.0,6865.0,8.0,0.0,0.01716009758633791,3.326009476825879,0.01981063364894392,5.76303317535545,0.05718448470187206,189.6483928169136,0.1, 0.3, 0.8
30,633.0,6865.0,7.0,0.0,0.01716009758633791,3.287840283792404,0.01544064093226511,5.262243285939968,0.06048593623287379,185.5041332916698,0.1, 0.3, 0.9
31,633.0,6865.0,7.0,0.0,0.01716009758633791,3.25800490064308,0.01310997815003642,5.064770932069511,0.05332304233292505,184.3142836586964,0.1, 0.3, 1.0
32,633.0,6865.0,8.0,0.0,0.01716009758633791,3.302586587320225,0.02097596504005826,5.617693522906793,0.0579340763117934,187.1925019504276,0.1, 0.3, 2.0
33,633.0,6865.0,7.0,0.0,0.01716009758633791,3.264698202372602,0.01398397669337218,5.199052132701421,0.05729355833708279,186.6404513063951,0.1, 0.4, 0.1
34,633.0,6865.0,8.0,0.0,0.01716009758633791,3.290557111478616,0.01893663510560816,5.63349131121643,0.05344465332301227,187.9055693464114,0.1, 0.4, 0.2
35,633.0,6865.0,8.0,0.0,0.01716009758633791,3.293883178295165,0.01194464675892207,5.898894154818326,0.05493515058254561,189.2365554125534,0.1, 0.4, 0.3
36,633.0,6865.0,8.0,0.0,0.01716009758633791,3.300340408592382,0.01660597232337946,5.353870458135861,0.05333773293662334,189.0151659694322,0.1, 0.4, 0.4
37,633.0,6865.0,8.0,0.0,0.01716009758633791,3.2794412603794,0.01602330662782229,5.364928909952607,0.05583706400354209,187.9875023525335,0.1, 0.4, 0.5
38,633.0,6865.0,9.0,0.0,0.01716009758633791,3.257138548674014,0.0180626365622724,5.998420221169036,0.05834544698005437,186.3688662401363,0.1, 0.4, 0.6
39,633.0,6865.0,8.0,0.0,0.01716009758633791,3.279754962118523,0.01427530954115076,5.360189573459715,0.05461636324242643,189.2021855444896,0.1, 0.4, 0.7
40,633.0,6865.0,7.0,0.0,0.01716009758633791,3.217638878837068,0.01777130371449381,4.859399684044234,0.05712751795506714,182.0146738162524,0.1, 0.4, 0.8
41,633.0,6865.0,8.0,0.0,0.01716009758633791,3.261326078762689,0.01777130371449381,5.755134281200632,0.05486449729658009,186.0818197594976,0.1, 0.4, 0.9
42,633.0,6865.0,7.0,0.0,0.01716009758633791,3.262067623748182,0.01893663510560816,5.083728278041074,0.05381970649895178,186.3020539794797,0.1, 0.4, 1.0
43,633.0,6865.0,7.0,0.0,0.01716009758633791,3.279603617422751,0.01369264384559359,5.74565560821485,0.05432859986581424,189.1148298843748,0.1, 0.4, 2.0
44,633.0,6865.0,7.0,0.0,0.01716009758633791,3.204601889611176,0.0157319737800437,5.311216429699842,0.05225750170556854,185.7678802208468,0.1, 0.5, 0.1
45,633.0,6865.0,7.0,0.0,0.01716009758633791,3.253301402323157,0.01922796795338674,5.221169036334913,0.05318064030761515,188.5685421811964,0.1, 0.5, 0.2
46,633.0,6865.0,6.0,0.0,0.01716009758633791,3.220860295758363,0.01544064093226511,4.992101105845181,0.05049905490756535,185.8586618291532,0.1, 0.5, 0.3
47,633.0,6865.0,9.0,0.0,0.01716009758633791,3.26648564485236,0.01544064093226511,5.703001579778831,0.05419194017449107,189.3355789273853,0.1, 0.5, 0.4
48,633.0,6865.0,7.0,0.0,0.01716009758633791,3.211792401154629,0.0180626365622724,5.22432859399684,0.05374292046294016,184.2939953838023,0.1, 0.5, 0.5
49,633.0,6865.0,7.0,0.0,0.01716009758633791,3.251103469643791,0.01777130371449381,5.246445497630332,0.05215755965423834,187.2132236408807,0.1, 0.5, 0.6
50,633.0,6865.0,7.0,0.0,0.01716009758633791,3.240037078423405,0.01718863801893664,5.180094786729858,0.05469777437028166,186.4810592646114,0.1, 0.5, 0.7
51,633.0,6865.0,7.0,0.0,0.01716009758633791,3.26967362220397,0.01602330662782229,5.034755134281201,0.05471196788964893,189.6500646171438,0.1, 0.5, 0.8
52,633.0,6865.0,7.0,0.0,0.01716009758633791,3.190981652901724,0.01689730517115805,5.006319115323855,0.05208026634656761,185.1198786409062,0.1, 0.5, 0.9
53,633.0,6865.0,7.0,0.0,0.01716009758633791,3.238188460569413,0.01544064093226511,5.104265402843602,0.05530022483798439,188.0685845617894,0.1, 0.5, 1.0
54,633.0,6865.0,8.0,0.0,0.01716009758633791,3.250625191385118,0.01922796795338674,5.714060031595577,0.05535782913095059,186.1730730978617,0.1, 0.5, 2.0
55,633.0,6865.0,7.0,0.0,0.01716009758633791,3.223200203254589,0.013401310997815,5.172195892575039,0.05299244427009602,187.2745537051745,0.1, 0.6, 0.1
56,633.0,6865.0,6.0,0.0,0.01716009758633791,3.21842208523727,0.01369264384559359,4.936808846761453,0.05114948471374901,185.7674563604992,0.1, 0.6, 0.2
57,633.0,6865.0,8.0,0.0,0.01716009758633791,3.231807851812286,0.01602330662782229,5.399684044233807,0.05267918354178789,187.4772631935192,0.1, 0.6, 0.3
58,633.0,6865.0,7.0,0.0,0.01716009758633791,3.196645233576937,0.01631463947560087,5.064770932069511,0.05406478247062559,185.2238732913513,0.1, 0.6, 0.4
59,633.0,6865.0,7.0,0.0,0.01716009758633791,3.258293820808265,0.0157319737800437,5.07740916271722,0.0526289325042321,187.5640361237892,0.1, 0.6, 0.5
60,633.0,6865.0,7.0,0.0,0.01716009758633791,3.162405464502799,0.02039329934450109,5.371248025276461,0.05236772881661438,184.3041672137944,0.1, 0.6, 0.6
61,633.0,6865.0,6.0,0.0,0.01716009758633791,3.183274736440359,0.01514930808448653,4.935229067930489,0.05594475580464371,184.2184517867863,0.1, 0.6, 0.7
62,633.0,6865.0,6.0,0.0,0.01716009758633791,3.183865969986026,0.0157319737800437,4.92259083728278,0.04884601009157167,183.7370051622767,0.1, 0.6, 0.8
63,633.0,6865.0,6.0,0.0,0.01716009758633791,3.231822968894085,0.01544064093226511,5.031595576619273,0.04931224088770197,187.6032224384924,0.1, 0.6, 0.9
64,633.0,6865.0,7.0,0.0,0.01716009758633791,3.193978394609268,0.01922796795338674,5.186413902053713,0.05001638467773926,184.6336851247891,0.1, 0.6, 1.0
65,633.0,6865.0,7.0,0.0,0.01716009758633791,3.253886479579002,0.0157319737800437,5.597156398104265,0.05416587672439751,189.1020904862109,0.1, 0.6, 2.0
66,633.0,6865.0,7.0,0.0,0.01716009758633791,3.173885810163232,0.01951930080116533,4.988941548183254,0.0504958223712741,184.4348385786975,0.1, 0.7, 0.1
67,633.0,6865.0,7.0,0.0,0.01716009758633791,3.188664057233129,0.01631463947560087,4.85781990521327,0.05130760368663594,185.3036881299078,0.1, 0.7, 0.2
68,633.0,6865.0,6.0,0.0,0.01716009758633791,3.154816770100537,0.01981063364894392,4.976303317535545,0.04883940762524945,183.510237101262,0.1, 0.7, 0.3
69,633.0,6865.0,6.0,4.0,0.01716009758633791,3.181521390802756,0.01514930808448653,4.933649289099526,0.04884785171146602,185.7519988071079,0.1, 0.7, 0.4
70,633.0,6865.0,7.0,0.0,0.01716009758633791,3.183648866541759,0.02330662782228696,5.036334913112165,0.04892537556582147,185.523300996815,0.1, 0.7, 0.5
71,633.0,6865.0,7.0,0.0,0.01716009758633791,3.163242599745832,0.01835396941005098,5.075829383886256,0.05023302494059018,183.9826618746548,0.1, 0.7, 0.6
72,633.0,6865.0,6.0,0.0,0.01716009758633791,3.172738743791059,0.01689730517115805,5.033175355450237,0.05013144399778372,185.2939440775512,0.1, 0.7, 0.7
73,633.0,6865.0,8.0,0.0,0.01716009758633791,3.178426336562432,0.01456664238892935,5.230647709320695,0.04943969500924215,184.7169322931001,0.1, 0.7, 0.8
74,633.0,6865.0,7.0,4.0,0.01716009758633791,3.180560292082088,0.01660597232337946,4.98736176935229,0.05107561434464063,185.4506608524426,0.1, 0.7, 0.9
75,633.0,6865.0,7.0,0.0,0.01716009758633791,3.215163094198943,0.01369264384559359,5.260663507109005,0.04825816983937265,186.8530979727425,0.1, 0.7, 1.0
76,633.0,6865.0,6.0,0.0,0.01716009758633791,3.164150323601468,0.01747997086671522,4.985781990521327,0.05085538703230949,184.4649447260946,0.1, 0.7, 2.0
77,633.0,6865.0,7.0,0.0,0.01716009758633791,3.176325214359984,0.01689730517115805,5.44391785150079,0.04834661072876403,184.7853476044692,0.1, 0.8, 0.1
78,633.0,6865.0,7.0,0.0,0.01716009758633791,3.149335392727053,0.02039329934450109,4.725118483412322,0.04926709859846117,182.9398421465011,0.1, 0.8, 0.2
79,633.0,6865.0,7.0,0.0,0.01716009758633791,3.150338646866921,0.01514930808448653,4.804107424960505,0.05081346496308719,183.6189499496026,0.1, 0.8, 0.3
80,633.0,6865.0,7.0,0.0,0.01716009758633791,3.149819762483932,0.02184996358339403,5.01263823064771,0.05057158128868735,183.005018843188,0.1, 0.8, 0.4
81,633.0,6865.0,6.0,4.0,0.01716009758633791,3.151460603268707,0.0157319737800437,4.772511848341233,0.04720911192448469,184.0857401835719,0.1, 0.8, 0.5
82,633.0,6865.0,7.0,0.0,0.01716009758633791,3.126629604832582,0.01981063364894392,5.292259083728278,0.04923800410754294,182.3604637922515,0.1, 0.8, 0.6
83,633.0,6865.0,6.0,0.0,0.01716009758633791,3.150100462125779,0.01660597232337946,4.77567140600316,0.05049478938611087,183.4012929065968,0.1, 0.8, 0.7
84,633.0,6865.0,7.0,0.0,0.01716009758633791,3.128425344540512,0.01660597232337946,4.876777251184834,0.04793360334327798,182.3566669234764,0.1, 0.8, 0.8
85,633.0,6865.0,7.0,0.0,0.01716009758633791,3.13826660390963,0.01922796795338674,5.044233807266982,0.04615957755057389,183.1108892693066,0.1, 0.8, 0.9
86,633.0,6865.0,7.0,4.0,0.01716009758633791,3.178639741227367,0.01602330662782229,4.979462875197473,0.04698006475101692,185.5069355898141,0.1, 0.8, 1.0
87,633.0,6865.0,6.0,4.0,0.01716009758633791,3.139042093630701,0.01835396941005098,4.914691943127962,0.04849831578576089,182.693663932864,0.1, 0.8, 2.0
88,633.0,6865.0,7.0,0.0,0.01716009758633791,3.127046596728459,0.01981063364894392,5.0,0.04679761095464698,181.9814583643537,0.1, 0.9, 0.1
89,633.0,6865.0,6.0,4.0,0.01716009758633791,3.134298698182254,0.01835396941005098,4.677725118483412,0.04606765264013976,183.1293858737633,0.1, 0.9, 0.2
90,633.0,6865.0,6.0,4.0,0.01716009758633791,3.111946827444158,0.02097596504005826,4.837282780410742,0.04498866992956319,181.9280985775788,0.1, 0.9, 0.3
91,633.0,6865.0,6.0,4.0,0.01716009758633791,3.139633572344176,0.01514930808448653,4.829383886255924,0.04935272211384997,183.1230128458885,0.1, 0.9, 0.4
92,633.0,6865.0,6.0,0.0,0.01716009758633791,3.141351045505528,0.01602330662782229,4.808846761453396,0.04828143386550047,183.3096361647103,0.1, 0.9, 0.5
93,633.0,6865.0,6.0,0.0,0.01716009758633791,3.148819196254781,0.01427530954115076,4.824644549763033,0.04586704734256632,183.1941590468979,0.1, 0.9, 0.6
94,633.0,6865.0,6.0,0.0,0.01716009758633791,3.099839009847775,0.01718863801893664,4.661927330173776,0.04672228700575839,180.4730299952707,0.1, 0.9, 0.7
95,633.0,6865.0,6.0,0.0,0.01716009758633791,3.147666842754006,0.01718863801893664,4.860979462875197,0.04749211480125681,182.8280882884517,0.1, 0.9, 0.8
96,633.0,6865.0,6.0,0.0,0.01716009758633791,3.108051768003396,0.01544064093226511,4.774091627172196,0.04788943069973375,180.8596006600339,0.1, 0.9, 0.9
97,633.0,6865.0,7.0,0.0,0.01716009758633791,3.164900347394291,0.01660597232337946,5.050552922590837,0.04388626657675882,183.9235761329637,0.1, 0.9, 1.0
98,633.0,6865.0,6.0,4.0,0.01716009758633791,3.119191635955776,0.01747997086671522,4.734597156398104,0.04586448034723897,181.9662464340537,0.1, 0.9, 2.0
99,633.0,6865.0,6.0,0.0,0.01716009758633791,3.126171036530322,0.01631463947560087,4.774091627172196,0.04484505729077214,182.2695793555276,0.1, 1.0, 0.1
100,633.0,6865.0,6.0,0.0,0.01716009758633791,3.110351420018615,0.0157319737800437,4.718799368088468,0.04384505056251173,180.747347221533,0.1, 1.0, 0.2
101,633.0,6865.0,6.0,0.0,0.01716009758633791,3.096837468166224,0.0180626365622724,4.617693522906793,0.04602028694142374,180.0705096136339,0.1, 1.0, 0.3
102,633.0,6865.0,6.0,0.0,0.01716009758633791,3.100827691876302,0.01631463947560087,4.565560821484993,0.04314477468839885,180.9346333277463,0.1, 1.0, 0.4
103,633.0,6865.0,6.0,0.0,0.01716009758633791,3.090992296736143,0.01835396941005098,4.628751974723539,0.04558069179205982,180.12510377601,0.1, 1.0, 0.5
104,633.0,6865.0,6.0,0.0,0.01716009758633791,3.122751851637905,0.0180626365622724,4.921011058451817,0.04325962496104801,181.7440167756018,0.1, 1.0, 0.6
105,633.0,6865.0,6.0,0.0,0.01716009758633791,3.116373314282408,0.01689730517115805,4.731437598736177,0.04558319142302065,181.0553107501122,0.1, 1.0, 0.7
106,633.0,6865.0,6.0,0.0,0.01716009758633791,3.090907039258561,0.01631463947560087,4.766192733017378,0.04402789352419236,180.2094284877172,0.1, 1.0, 0.8
107,633.0,6865.0,6.0,4.0,0.01716009758633791,3.11546633471314,0.02155863073561544,4.81042654028436,0.04452219416471447,181.9585223181304,0.1, 1.0, 0.9
108,633.0,6865.0,6.0,4.0,0.01716009758633791,3.094488563531485,0.01602330662782229,4.655608214849921,0.04390216930534309,180.6278853727055,0.1, 1.0, 1.0
109,633.0,6865.0,6.0,0.0,0.01716009758633791,3.104462767573921,0.01689730517115805,4.601895734597156,0.04562901574260924,180.5837049614816,0.1, 1.0, 2.0
110,633.0,6865.0,5.0,0.0,0.01716009758633791,2.954394772212081,0.01689730517115805,4.080568720379147,0.03346858101289608,171.9691957619715,0.1, 1, 0.1
111,633.0,6865.0,5.0,0.0,0.01716009758633791,2.958986138137174,0.0157319737800437,4.104265402843602,0.0322966756901579,172.2553869557734,0.1, 1, 0.2
112,633.0,6865.0,6.0,0.0,0.01716009758633791,2.956353186623603,0.01544064093226511,4.071090047393365,0.03472925891481476,172.1460046788878,0.1, 1, 0.3
113,633.0,6865.0,5.0,0.0,0.01716009758633791,2.96143352925836,0.01893663510560816,4.053712480252765,0.03342647499459964,172.4413079568052,0.1, 1, 0.4
114,633.0,6865.0,5.0,0.0,0.01716009758633791,2.961757006158599,0.01631463947560087,4.078988941548183,0.03328034210581122,172.4757497135502,0.1, 1, 0.5
115,633.0,6865.0,5.0,0.0,0.01716009758633791,2.960776545166402,0.01660597232337946,4.292259083728278,0.03451104144800406,172.4798113148466,0.1, 1, 0.6
116,633.0,6865.0,5.0,0.0,0.01716009758633791,2.961995225581255,0.01981063364894392,4.066350710900474,0.03377854192439142,172.4895638794325,0.1, 1, 0.7
117,633.0,6865.0,5.0,0.0,0.01716009758633791,2.955560793596662,0.01864530225782957,4.042654028436019,0.03373716977957261,172.1298522212875,0.1, 1, 0.8
118,633.0,6865.0,5.0,0.0,0.01716009758633791,2.952860137615599,0.01602330662782229,4.048973143759873,0.03571527393469839,171.8855073080313,0.1, 1, 0.9
119,633.0,6865.0,6.0,0.0,0.01716009758633791,2.964550442335854,0.01660597232337946,4.278041074249605,0.03326103677423378,172.6640319661148,0.1, 1, 1.0
120,633.0,6865.0,5.0,0.0,0.01716009758633791,2.962928042688921,0.01456664238892935,4.072669826224328,0.03382464227941432,172.5329026109537,0.1, 1, 2.0
121,633.0,6865.0,8.0,0.0,0.01716009758633791,3.366389477415915,0.01660597232337946,5.892575039494471,0.06266886220843791,176.5438679453043,0.2, 0.1, 0.1
122,633.0,6865.0,9.0,0.0,0.01716009758633791,3.364331413400787,0.01864530225782957,5.723538704581359,0.06705051435590358,173.0769507266973,0.2, 0.1, 0.2
123,633.0,6865.0,8.0,0.0,0.01716009758633791,3.362701855935828,0.01660597232337946,5.415481832543444,0.06066631650033766,177.2977901067373,0.2, 0.1, 0.3
124,633.0,6865.0,9.0,0.0,0.01716009758633791,3.370176715148597,0.01864530225782957,6.150078988941548,0.06564146671295265,182.4114695006404,0.2, 0.1, 0.4
125,633.0,6865.0,9.0,0.0,0.01716009758633791,3.327174512854215,0.01602330662782229,6.078988941548183,0.06299125428982619,175.7315250068085,0.2, 0.1, 0.5
126,633.0,6865.0,9.0,0.0,0.01716009758633791,3.400349178095046,0.02039329934450109,6.055292259083728,0.06391141658728614,175.2311649781731,0.2, 0.1, 0.6
127,633.0,6865.0,9.0,0.0,0.01716009758633791,3.361621604828438,0.02272396212672979,5.93996840442338,0.06691748284859933,174.4269756135857,0.2, 0.1, 0.7
128,633.0,6865.0,10.0,0.0,0.01716009758633791,3.362451652294223,0.01631463947560087,6.39652448657188,0.0607786462646457,175.7671595014153,0.2, 0.1, 0.8
129,633.0,6865.0,11.0,0.0,0.01716009758633791,3.450186393159329,0.01631463947560087,6.44391785150079,0.06243176748972269,180.1834356146438,0.2, 0.1, 0.9
130,633.0,6865.0,10.0,0.0,0.01716009758633791,3.364249279842619,0.02651128914785142,5.981042654028436,0.06404093251482283,175.1986696255682,0.2, 0.1, 1.0
131,633.0,6865.0,9.0,0.0,0.01716009758633791,3.353792130204158,0.01893663510560816,5.87045813586098,0.06453775175693084,178.9188881565,0.2, 0.1, 2.0
132,633.0,6865.0,9.0,0.0,0.01716009758633791,3.368016808810582,0.01777130371449381,6.085308056872038,0.06118429480336479,182.5937266344867,0.2, 0.2, 0.1
133,633.0,6865.0,8.0,0.0,0.01716009758633791,3.336666851130102,0.01514930808448653,5.565560821484993,0.05761224321878171,185.286073767494,0.2, 0.2, 0.2
134,633.0,6865.0,9.0,0.0,0.01716009758633791,3.330937153825207,0.02272396212672979,5.971563981042654,0.05798300122974458,184.4541568419186,0.2, 0.2, 0.3
135,633.0,6865.0,8.0,0.0,0.01716009758633791,3.322525606411245,0.01660597232337946,5.325434439178515,0.06064759020082548,181.5462824261978,0.2, 0.2, 0.4
136,633.0,6865.0,8.0,0.0,0.01716009758633791,3.347851425286867,0.01981063364894392,6.003159557661927,0.06273210668467252,184.282463693172,0.2, 0.2, 0.5
137,633.0,6865.0,8.0,0.0,0.01716009758633791,3.352543784497781,0.02097596504005826,5.744075829383887,0.05559759205065151,185.0668368596164,0.2, 0.2, 0.6
138,633.0,6865.0,8.0,0.0,0.01716009758633791,3.33705021133438,0.02068463219227968,5.642969984202212,0.06053220457792995,182.46368021693,0.2, 0.2, 0.7
139,633.0,6865.0,7.0,0.0,0.01716009758633791,3.321548180349615,0.01369264384559359,5.477093206951027,0.0609980340308726,184.9746631236912,0.2, 0.2, 0.8
140,633.0,6865.0,10.0,0.0,0.01716009758633791,3.29396708353779,0.0247632920611799,5.927330173775672,0.06193594244728283,181.9141687042584,0.2, 0.2, 0.9
141,633.0,6865.0,9.0,0.0,0.01716009758633791,3.364418188441376,0.01718863801893664,6.041074249605055,0.06437929078161841,186.5107252437303,0.2, 0.2, 1.0
142,633.0,6865.0,9.0,0.0,0.01716009758633791,3.339030312980798,0.01602330662782229,5.78041074249605,0.06037846795317261,184.6413124237959,0.2, 0.2, 2.0
143,633.0,6865.0,8.0,0.0,0.01716009758633791,3.284724795782551,0.02447195921340131,5.74565560821485,0.06006037378963748,184.3981961737278,0.2, 0.3, 0.1
144,633.0,6865.0,8.0,0.0,0.01716009758633791,3.32258022961024,0.02126729788783685,5.398104265402844,0.05775723406474564,188.7223649610011,0.2, 0.3, 0.2
145,633.0,6865.0,8.0,0.0,0.01716009758633791,3.29099215855686,0.02155863073561544,5.601895734597156,0.0587106115078655,184.08990009044,0.2, 0.3, 0.3
146,633.0,6865.0,7.0,0.0,0.01716009758633791,3.254605056120843,0.01951930080116533,5.205371248025276,0.05938696271863959,181.633152016641,0.2, 0.3, 0.4
147,633.0,6865.0,8.0,0.0,0.01716009758633791,3.320940044080985,0.02126729788783685,5.462875197472354,0.06129051390858455,185.1271253080587,0.2, 0.3, 0.5
148,633.0,6865.0,8.0,0.0,0.01716009758633791,3.301021400399847,0.01544064093226511,5.372827804107425,0.05923579424219545,186.3878484129429,0.2, 0.3, 0.6
149,633.0,6865.0,8.0,0.0,0.01716009758633791,3.303534707869918,0.01689730517115805,5.674565560821485,0.058469879649771,186.3552563372347,0.2, 0.3, 0.7
150,633.0,6865.0,8.0,0.0,0.01716009758633791,3.30933480810783,0.01893663510560816,5.699842022116903,0.05977789771519226,188.3079738587271,0.2, 0.3, 0.8
151,633.0,6865.0,8.0,0.0,0.01716009758633791,3.27336413346028,0.02097596504005826,5.31911532385466,0.05806904126272979,184.2151617944299,0.2, 0.3, 0.9
152,633.0,6865.0,8.0,0.0,0.01716009758633791,3.325396252859822,0.01602330662782229,5.821484992101106,0.0572540083919193,188.7889779757563,0.2, 0.3, 1.0
153,633.0,6865.0,8.0,0.0,0.01716009758633791,3.294078281047679,0.02184996358339403,5.55608214849921,0.05623076579991972,188.0319070913069,0.2, 0.3, 2.0
154,633.0,6865.0,9.0,0.0,0.01716009758633791,3.299668247899074,0.01514930808448653,5.755134281200632,0.05664782637493652,188.8400287094428,0.2, 0.4, 0.1
155,633.0,6865.0,8.0,0.0,0.01716009758633791,3.302853538526231,0.01777130371449381,5.731437598736177,0.05560066308061842,188.4520628112853,0.2, 0.4, 0.2
156,633.0,6865.0,8.0,0.0,0.01716009758633791,3.229408951700701,0.02272396212672979,5.282780410742496,0.05572652231393941,185.7618483870855,0.2, 0.4, 0.3
157,633.0,6865.0,8.0,0.0,0.01716009758633791,3.244503251668803,0.01922796795338674,5.764612954186414,0.05643711491687492,187.7875737351377,0.2, 0.4, 0.4
158,633.0,6865.0,7.0,0.0,0.01716009758633791,3.2461467402954,0.01951930080116533,5.229067930489731,0.05574020412853035,185.9677135087478,0.2, 0.4, 0.5
159,633.0,6865.0,7.0,0.0,0.01716009758633791,3.279339892422741,0.01864530225782957,5.399684044233807,0.05875283969314852,187.4922131939516,0.2, 0.4, 0.6
160,633.0,6865.0,7.0,0.0,0.01716009758633791,3.279993477740241,0.01893663510560816,5.71563981042654,0.05864584141623527,188.4727425607132,0.2, 0.4, 0.7
161,633.0,6865.0,7.0,0.0,0.01716009758633791,3.253842491142559,0.02388929351784414,5.127962085308057,0.05755591320273045,185.9815416280281,0.2, 0.4, 0.8
162,633.0,6865.0,8.0,0.0,0.01716009758633791,3.240494995357829,0.01951930080116533,5.665086887835703,0.05812550613978548,186.4601516920847,0.2, 0.4, 0.9
163,633.0,6865.0,8.0,0.0,0.01716009758633791,3.28332487956535,0.01689730517115805,5.399684044233807,0.06004770913876779,190.3520526978417,0.2, 0.4, 1.0
164,633.0,6865.0,7.0,0.0,0.01716009758633791,3.283372012186395,0.02039329934450109,5.323854660347552,0.05629397967161845,187.7889778631575,0.2, 0.4, 2.0
